评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Niki Lewis,Dress it up or Down,https://www.amazon.com/gp/customer-reviews/RITRBTZ325O84/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B7KXBXC9,"4.0 "," the United States "," January 27, 2025",Size: XX-LargeColor: 1-black,Verified Purchase,The fit was a little snug but I think that is the way it's suppose to fit :)  You can dress this jacket up with a nice skirt or pants or dress down with a nice pair of jeans.  I look forward to using it both ways.,
Donna,Material,https://www.amazon.com/gp/customer-reviews/R3MIP0J0Q5J8JQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B7KXBXC9,"1.0 "," the United States "," January 26, 2025",Size: LargeColor: 1-white,Verified Purchase,Hate the material!,
Rene Rene,Love this Blazer 🥰,https://www.amazon.com/gp/customer-reviews/R1TACBT2LIC6ZW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B7KXBXC9,"5.0 "," the United States "," January 25, 2025",Size: X-LargeColor: 2-cream,Verified Purchase,Love Love love‼️This blazer is EVERYTHING.. The size perfect …. say the color is the same as the picture. This blazer is lined. You can dress this blazer up or down. I will say that I did get some make up on the collar it washed out easily in a cold water handwashing rinse! Just buy it you can thank me later!,
Laura S.,Where is my size and colors?,https://www.amazon.com/gp/customer-reviews/R2G2ZMBELCJM1W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B7KXBXC9,"2.0 "," the United States "," January 23, 2025",,,"1/22/25 Hi, I love the coat, but I am a 3x plus or closer to a 4x. I have tried on the 3x, it was a little snug. I have been patiently waiting for a black with gold buttons and a khak8 with gold buttons to become available in my size. They have been out of my size for months now in these 2 colors. When are you going to come out with the black and khaki colored jackets with gold buttons in my size? I should also get a discount for having to wait so long. I love the coat. I don't like the wait or the size availability. You get less than 3 stars.",
Cathy Norman,Perfect !,https://www.amazon.com/gp/customer-reviews/R19ZA6WY1AM759/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B7KXBXC9,"5.0 "," the United States "," January 21, 2025",Size: X-LargeColor: 2-green,Verified Purchase,"Fits perfect , nice thick material , can be worn casual or for work !  Love it !",
KBC,Great Blazer!,https://www.amazon.com/gp/customer-reviews/R344OO2TIWQECB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B7KXBXC9,"5.0 "," the United States "," January 16, 2025",Size: XX-LargeColor: 2-green,Verified Purchase,"Nice quality, tall girl friendly sleeve length, vibrant color!",
Nakema,"Stylish, Well-Fitting, and Worth the Price!",https://www.amazon.com/gp/customer-reviews/R1NUZEJC3EO0OM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B7KXBXC9,"5.0 "," the United States "," January 15, 2025",Size: LargeColor: 2-green,Verified Purchase,"This green blazer was absolutely worth every penny. The material is both functional and thick, offering a premium feel. The fit is perfect, giving it a sharp, flattering look. Whether dressing it up for a professional setting or pairing it with more casual pieces, it adds a polished touch to any outfit. I’m really impressed with the quality and how versatile it is. Definitely a great addition to my wardrobe!",5
Cindi Baney,Looks great!,https://www.amazon.com/gp/customer-reviews/R31L1MF2MOX16I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B7KXBXC9,"5.0 "," the United States "," January 4, 2025",Size: 3X-LargeColor: 1-deep Blue,Verified Purchase,"Great looking blazer, nicely made with a lining, fits wonderfully",2
Jewel,Beautiful Black blazer jacket,https://www.amazon.com/gp/customer-reviews/R297QFLGUKHIZI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B7KXBXC9,"5.0 "," the United States "," December 30, 2024",Size: LargeColor: 2-black,Verified Purchase,Quality of jacket very rich looking.  Price amazing.  You can dress this up or down and still rhe jacket is a win win every time.  Excellent quality of material.  Size true to size. .Compliments all day & people want to know where you purchased,
Harriet Graves,Order one size up.,https://www.amazon.com/gp/customer-reviews/R2T7C9WUCXRXQ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B7KXBXC9,"5.0 "," the United States "," December 17, 2024",Size: XX-LargeColor: 2-black,Verified Purchase,"I ordered an xx large and it fits perfect. I normally wear xlarge. Classy look and not a thick but very comfortable. Because of former reviews, I will resew buttons on to make more secure. I ordered a blue one!",3
