评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Excelente!,Excelente!,https://www.amazon.com/gp/customer-reviews/R3G5YQ3FS16DZA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," August 1, 2023",,Verified Purchase,Muy buena calidad,
rosel,so yummy its cotton texture,https://www.amazon.com/gp/customer-reviews/R2CRCSOQ4MPLXX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," November 2, 2022",,Verified Purchase,lovely,
deniece deal,Great quality and look!,https://www.amazon.com/gp/customer-reviews/R2ZYGJ3FNHC6ZI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," January 30, 2022",,Verified Purchase,This was a gift for my daughter and she loves them. She says they are her favorite and most comfortable scrubs.,2
KIM RICHARDSON,Love the look and material just needs to run more true to size,https://www.amazon.com/gp/customer-reviews/R2BXUB9P3QVPIL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"3.0 "," the United States "," December 1, 2021",,Verified Purchase,"Needs to be a bit larger for size the Medium top fits like a small, bottoms fit a tad bit small whish they were in petites but I can him",
Tiffany laminack,Awesome!,https://www.amazon.com/gp/customer-reviews/R108CGIF0KTWRJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," November 13, 2021",,Verified Purchase,Fast shipping. Love the material!,
Keitha Pinckney,Beautiful Scrubs,https://www.amazon.com/gp/customer-reviews/RN1SR5QB7WO7O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," August 23, 2021",,Verified Purchase,Great quality and style!!,
Mia Davis,Ok,https://www.amazon.com/gp/customer-reviews/R28I4AEZDQIJZQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"1.0 "," the United States "," May 1, 2021",,Verified Purchase,I didn’t like how it bled got in my nails,
Amazon Customer,Lots of compliments,https://www.amazon.com/gp/customer-reviews/RQ1FZ5A3667L5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," September 17, 2020",,Verified Purchase,These are some very nice looking scrubs. I get compliments every time I wear them. They are very comfortable. I would like more colors. I have 3 now.,
White Smiles,Excellent Scrubs!,https://www.amazon.com/gp/customer-reviews/R2CW3H6N92F3NX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," May 22, 2020",,,These scrubs are fantastic! They are super soft and DO resemble broke in jeans! I get more compliments on my scrubs than anyone else!  They are super comfortable!!! I wear small and they fit perfectly. I’m 5’4 130lbs,
barbara,"These scrubs are not denim, they are ugly!!!",https://www.amazon.com/gp/customer-reviews/R1BRLY2QVV2M6Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"1.0 "," the United States "," May 7, 2020",,Verified Purchase,I'm not impressed with this product. I ordered denim. These scrubs have every shade of blue you can imagine. Do not have consistently in color. They look like laundry went bad. I bought them reviews were good. I'm returning mine.,
Amazon Customer,Runs a bit small in the top.,https://www.amazon.com/gp/customer-reviews/R89RO6ZWPQGHK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"4.0 "," the United States "," July 21, 2019",,Verified Purchase,"Faded the first time I washed them so color not as intense I I like. Made well, great cut. Order a size up. Tops a bit snug.",
Katie Newsome Deel,Look good!,https://www.amazon.com/gp/customer-reviews/R2W7H0WA0KQSGP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"3.0 "," the United States "," March 12, 2019",,Verified Purchase,The dye fated all over my white clothes,
Jay,"Great  scrubs, great price",https://www.amazon.com/gp/customer-reviews/ROMIX13YYJA3D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," January 10, 2019",,Verified Purchase,Love these scrubs...have 5 different colors.  I will definitely order more!!,
Susan lugar,One Star,https://www.amazon.com/gp/customer-reviews/RU7Q96S54L4UF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"1.0 "," the United States "," July 11, 2018",,Verified Purchase,Sizing is extremely small :/. Was $8.36 to return;/ So not fair:/,
Jennifer Harrison,Awesomeness!!,https://www.amazon.com/gp/customer-reviews/R2PRBNHJ0ZP7JP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," June 27, 2018",,Verified Purchase,"I absolutely LOVE these! They are my favorite scrubs and I get tons of compliments on their awesomeness. I did order a second pair, but they did not fit the same, and I returned them right away.",2
gooniegoogoo,Three Stars,https://www.amazon.com/gp/customer-reviews/R2H6PQ2TAGH10L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"3.0 "," the United States "," June 24, 2018",,Verified Purchase,Drawstring broke on the three other pairs I got,2
Amazon Customer,A perfect fit. Very soft and comfortable for all night ...,https://www.amazon.com/gp/customer-reviews/R1BCH603U5S6ZQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," June 13, 2018",,Verified Purchase,"I'm 5'2"", 135lbs. I bought the medium. A perfect fit. Very soft and comfortable for all night 12 hr shift wear.",
DeAnna Thrasher,Dye fades on your underclothes and things in you pockets.,https://www.amazon.com/gp/customer-reviews/R24Y9C8AOB7440/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"4.0 "," the United States "," June 13, 2018",,Verified Purchase,"The dye fades a lot, so definitely wash before you wear the first time, but still will fade even after washing.",
It's_The_Pam,Fabric doesnt stretch.,https://www.amazon.com/gp/customer-reviews/R1CFUO8EXSOX60/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"4.0 "," the United States "," June 13, 2018",Color: CinnabarSize: X-Large,Verified Purchase,"these do not stretch, don't be fooled. Cute color though.",
Cindy serles,Five Stars,https://www.amazon.com/gp/customer-reviews/R29C2B41A1YKN5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," May 15, 2018",,Verified Purchase,Love them!! Fit great!,
Key,Size up,https://www.amazon.com/gp/customer-reviews/R22GK95960DNF3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"4.0 "," the United States "," May 14, 2018",,Verified Purchase,"I’m usually a medium, but ordered a large and it fit fine. They’re so soft and cute. Received lots of compliments at work.",2
Amina,Nice but not a great fit,https://www.amazon.com/gp/customer-reviews/RPIX5SMH6AYFX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"3.0 "," the United States "," March 22, 2018",,Verified Purchase,"The fabric is great, very soft and light. The fit however is a bit odd. Because this is a set it's hard to get them right. The top was a little loose in some areas and snug in others which is normal for me. The pants were a different story. I'm 5'0 so these were way too long and very baggy in the thigh. I bought the medium set based off of reviews from others saying they ran small.",3
Amazon Customer,I like the fit but wish they were a bit longer,https://www.amazon.com/gp/customer-reviews/R7YMKGRULKAO4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"4.0 "," the United States "," March 21, 2018",,Verified Purchase,I like the fit  but wish they were a bit longer.,
Kirstian S.,Overall is a good set.,https://www.amazon.com/gp/customer-reviews/RXUU1UO6M82MY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"4.0 "," the United States "," March 17, 2018",,Verified Purchase,"Bottoms fit really well, but top seemed to run a little small. Overall is a good set.",
DK,nice,https://www.amazon.com/gp/customer-reviews/R1D8EJNF9MIGVI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08L676XBL,"5.0 "," the United States "," March 9, 2018",,Verified Purchase,"Wife loves them for her nursing job,nice color",
