评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
lori berry,Don’t buy,https://www.amazon.com/gp/customer-reviews/R3H965EI42LWB7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS6FBRXW,"1.0 "," the United States "," January 11, 2025",Size: LargeColor: Blue,Verified Purchase,This top is a mess,
belzan,Stylish,https://www.amazon.com/gp/customer-reviews/R10H466OEKYED1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS6FBRXW,"5.0 "," the United States "," November 16, 2024",Size: MediumColor: Rose Pink,Verified Purchase,"The scrubs with a little different flare, stylish, and quality fabric.  They run true to size  … I wear a medium.  They do wrinkle a bit compared to my other scrubs.",
Deyanira,Blusas size L,https://www.amazon.com/gp/customer-reviews/R1ODBIKWVZ4GDQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS6FBRXW,"5.0 "," the United States "," November 11, 2024",Size: MediumColor: Rose Pink,Verified Purchase,Excelente 👌 muy linda,
Jill Boley,So Cute!,https://www.amazon.com/gp/customer-reviews/RJDYOWCN22460/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS6FBRXW,"5.0 "," the United States "," September 15, 2024",Size: MediumColor: Light Blue,Verified Purchase,This scrub top is really cute.  The material is so nice and the tulip sleeves are so pretty.  It is true to size and the belt makes it stylish.,
Sasajane,Love the style,https://www.amazon.com/gp/customer-reviews/R38S9NPDBIUPSA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS6FBRXW,"3.0 "," the United States "," August 20, 2024",Size: XX-LargeColor: Black,Verified Purchase,I wish the tops had pockets it’s hard using pants pockets at the hospital. When it’s really busy the searching,
Good quality for price,Quality material,https://www.amazon.com/gp/customer-reviews/R11L45KQKKF4FP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS6FBRXW,"5.0 "," the United States "," August 6, 2024",Size: XX-LargeColor: Black,Verified Purchase,Perfect fit and very professional looking,
Rachel Hart,Nice but runs large,https://www.amazon.com/gp/customer-reviews/R120H9XZVH3CLG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS6FBRXW,"3.0 "," the United States "," June 29, 2024",,Verified Purchase,Great quality but runs very big. The arms are too big even in the size small.,
Danielle Mello,The shape is for pregnant womans,https://www.amazon.com/gp/customer-reviews/R184AN1BSAUD82/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS6FBRXW,"1.0 "," the United States "," June 21, 2024",Size: LargeColor: Black,Verified Purchase,"The photo is different from what you get. It is perfect for PREGNANT women. If you want to return it, you must pay for it and send it back to China.",2
Mari,Big,https://www.amazon.com/gp/customer-reviews/R32N1GM8IK6S2T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS6FBRXW,"1.0 "," the United States "," May 29, 2024",Size: LargeColor: Black,Verified Purchase,To big,
Desiree Salas,Fitting scrub top,https://www.amazon.com/gp/customer-reviews/REW5A1Z5PLDMM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS6FBRXW,"5.0 "," the United States "," May 14, 2024",Size: LargeColor: Black,Verified Purchase,"I absolutely love it. Fits perfectly.  I'd recommend it to anyone who is heavy topped. Go up a size. One negative you'll have to heavy starch it,so nothing sticks to it.",
