评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Cory,Cute,https://www.amazon.com/gp/customer-reviews/R1QBD4EYB2QYKJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CL4FTCTV,"4.0 "," the United States "," December 27, 2024",Size: MediumColor: Grey Striped,Verified Purchase,It’s good quality pretty comfortable fits and Its usually pretty flattering but it’s not it’s a little small not enough to go down a size but just a little weird,
Montse,Cute,https://www.amazon.com/gp/customer-reviews/R3HBXDTZMANNVN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CL4FTCTV,"4.0 "," the United States "," October 12, 2024",Size: SmallColor: Grey Striped,Verified Purchase,"very cute shirt, the material is a bit itchy though",
Michelle Zavala,REALLY itchy,https://www.amazon.com/gp/customer-reviews/R2IELLJ8FHEN7W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CL4FTCTV,"3.0 "," the United States "," October 11, 2024",Size: SmallColor: Grey Striped,Verified Purchase,"Size was pretty good, and it fit wonderfully! but the fabric was unbearably itchy even after a wash.  Soaking it in fabric softener for a few hours sorta helped, but it's still kinda scratchy.",
Karen S,Very nice,https://www.amazon.com/gp/customer-reviews/R28QO13MOWFH5A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CL4FTCTV,"4.0 "," the United States "," September 27, 2024",,Verified Purchase,"I didn't get to wear it though. I tried it on..it fit good. The material was very nice, stretchy. Not seeing through at all. Nice v neck. Mine disappeared during a move. The brown was a deep brown the striping very small. Cute",
easy shopper,Good fit,https://www.amazon.com/gp/customer-reviews/R2ZKLGI1XNIX99/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CL4FTCTV,"5.0 "," the United States "," September 16, 2024",Size: SmallColor: Burgundy Striped,Verified Purchase,Daughter was happy with it.,
mell,True to the image,https://www.amazon.com/gp/customer-reviews/R3E5UCZYU6KBLG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CL4FTCTV,"4.0 "," the United States "," August 8, 2024",Size: MediumColor: Burgundy Striped,Verified Purchase,"Its a bit big but if i chose a small then it would most likely be too tight. The quality overall is pretty nice, its better than the other similar tank tops ive gotten.",
Chelsie,Cute!!,https://www.amazon.com/gp/customer-reviews/R143BV3X35K0Y4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CL4FTCTV,"5.0 "," the United States "," July 13, 2024",Size: SmallColor: Grey Striped,Verified Purchase,It’s exactly my style! I love to layer it or wear it just as is! It’s simple yet cute! I’m excited to see what other ways I can style it! Like layering an off the shoulder sweater with it! The quality is good and it’s great as a basic.,
Rob,Runs small,https://www.amazon.com/gp/customer-reviews/R2AXBVXZVROMDN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CL4FTCTV,"3.0 "," the United States "," July 11, 2024",Size: LargeColor: Grey Striped,Verified Purchase,"Really cute , but it seems to be childrens sizing. My 11 year old is 110 pounds and is 5 ' 1 and needed a large",2
Pecker Weazel,It's short,https://www.amazon.com/gp/customer-reviews/R270QJQ7OZLKND/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CL4FTCTV,"4.0 "," the United States "," June 18, 2024",Size: X-LargeColor: Grey Striped,,This is shorter than I thought it would be. I'm not one for having my belly hang out or having a super tight shirt but this is soft and cute under overalls.,
C Barrera,Super small and short,https://www.amazon.com/gp/customer-reviews/R311WCGWVN4HX7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CL4FTCTV,"3.0 "," the United States "," May 13, 2024",Size: X-LargeColor: Grey Striped,,I ordered an XL womens tank and what arrived fits like it's a girls XL. It is VERY tight and very short. I might wear it as a sleep tank during the summer but no one wile ever see me wear such a teeny tiny shirt which is a shame because I really like the lace edges and colors of the stripes.,
