评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Lo,Large vinyl sticker,https://www.amazon.com/gp/customer-reviews/R33OXAPRO1EN1U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D8T7LGVQ,"2.0 "," the United States "," January 18, 2025",Size: MediumColor: B-grey,Verified Purchase,The shirt’s print is just plastic.,
Jaylin,NOT blended cotton as stated in product description,https://www.amazon.com/gp/customer-reviews/R10Y4KTLMF7ZJF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D8T7LGVQ,"3.0 "," the United States "," January 16, 2025",Size: MediumColor: Blue2,Verified Purchase,"I specifically chose this dandelion shirt because the product description states ""cotton blend"".  Received shirt with tag stating ""60% Polyester, 35% Rayon, 5% Spandex"".  Three stars because I like the style/cut and the dandelion print.  Would have been 5 stars if it was cotton blend as described.",
Susan,The Decals are Huge,https://www.amazon.com/gp/customer-reviews/R3OEIN2FP6NDH4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D8T7LGVQ,"1.0 "," the United States "," January 15, 2025",,Verified Purchase,The pictures are deceiving.  The printed floral decal is and made of a thick plastic and is much larger on the shirt than it appears in the online photo.  It is a must return as it looks goofy and cheap.,
Shellie D.,Tshirt,https://www.amazon.com/gp/customer-reviews/RS8LD7JIE57F3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D8T7LGVQ,"5.0 "," the United States "," January 14, 2025",Size: MediumColor: A-purple,Verified Purchase,Run a little large so I should have ordered a size smaller,
Taraf,Very soft nice knit.,https://www.amazon.com/gp/customer-reviews/R1W74IWU4D41VZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D8T7LGVQ,"5.0 "," the United States "," January 5, 2025",,Verified Purchase,Color is true to the picture. Knit is soft and medium thickness. Very well made. Bought for my 11 year old niece and she really liked it. Commented on the color being just the right shade of pink.,
Book Diva,Very comfortable!!!,https://www.amazon.com/gp/customer-reviews/R2HXYUQZLKXBBA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D8T7LGVQ,"4.0 "," the United States "," January 5, 2025",,Verified Purchase,"This is a cute design and is very comfortable. The Tshirts run true to size. The fabric is very soft. I bought it for a capsule wardrobe to travel, as it coordinated well with the color scheme. I would buy from them again.",
Marielalipp,So soft,https://www.amazon.com/gp/customer-reviews/R2MWDEWIHS23SC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D8T7LGVQ,"5.0 "," the United States "," November 10, 2024",,Verified Purchase,"The material is very soft Not actual t shirt material, but it's comfortable.  The design is iron on and has held up well in dryer",
Carmen T.,Mi sueter,https://www.amazon.com/gp/customer-reviews/R3N3PDX6S0Q6C1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D8T7LGVQ,"5.0 "," the United States "," November 4, 2024",Size: MediumColor: Grey1,Verified Purchase,"Es comoda, me gusta mucho",
Toni,Soft comfy t-shirt,https://www.amazon.com/gp/customer-reviews/RILEQ5FHRZ8W5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D8T7LGVQ,"4.0 "," the United States "," October 7, 2024",,,Super nice t-shirt to wear with your favorite pair of jeans day. I like the graphic design used the Dandelion the t-shirt washes and dries great however the only thing I didn't care for was the neckline but still a nice t-shirt for sure.,
Amazon Consumer,Soft comfort,https://www.amazon.com/gp/customer-reviews/R1X1403GSJFXXH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D8T7LGVQ,"5.0 "," the United States "," September 28, 2024",,Verified Purchase,"Soft , and  color is great",
