评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Amazon Customer,Such a cute little outfit,https://www.amazon.com/gp/customer-reviews/RW80QNIX2LSS8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," January 12, 2025",,Verified Purchase,Looks so cute on my friend's one year old. It was a great birthday present. 12 - 18 month fit perfectly,
Steven P.,Super cute!,https://www.amazon.com/gp/customer-reviews/R1VPSUUIZKR4UG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," December 30, 2024",Size: 12-18 MonthsColor: Blue,Verified Purchase,"I loved how the outfit fit and looked on our baby. It was well made, was a great value, seemingly comfortable for her, and the color coordination was “Right on baby!”",
Kindle Customer,Baby girl clothes,https://www.amazon.com/gp/customer-reviews/R14NENRHL921XK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," December 17, 2024",Size: 0-3 MonthsColor: Ruffle Pink,Verified Purchase,It is not worn yet but is cute.,
Mimi,Review,https://www.amazon.com/gp/customer-reviews/R17OT4LUK78MQD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," December 8, 2024",,Verified Purchase,The outfit is very cute and quality made,
Nicole Petrino-Salter,Gift,https://www.amazon.com/gp/customer-reviews/R1ZCAPTXYB1IDK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," October 7, 2024",,Verified Purchase,This is an adorable outfit and the new mom loved it.,
Alexandria,Very cute!,https://www.amazon.com/gp/customer-reviews/R1N8U0HELMU7RM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"4.0 "," the United States "," September 21, 2024",,,"This is adorable!  Love that the top has a snap closure making it easy to change a diaper.  The pants fit over nicely and the headband is a nice touch.  Note, the elastic is loose around the baby’s head.",
Nottus81,Very cute,https://www.amazon.com/gp/customer-reviews/R296HMUQHUTGWP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," September 20, 2024",,,This is a very cute outfit for my baby girl. It fits as expected. Fabric is soft and comfortable. Love the bright pink and floral pattern.,
Becks,Pretty,https://www.amazon.com/gp/customer-reviews/RPZL726M8CIE7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," May 31, 2024",,Verified Purchase,"Fits good, looks cute!",
Rachel Hawes,Size down!,https://www.amazon.com/gp/customer-reviews/R1L7GOGYYSJALF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"4.0 "," the United States "," March 9, 2024",Size: 3-6 MonthsColor: Pink-pink,Verified Purchase,"This outfit is adorable! However, I purchased in the 3-6 month size, and the outfit that arrived says 80 (so not US sizing) and is easily large enough for a 12 month old child. Further inspection of this listing shows a chart that shows 80 is equivalent to 3-6 months, but an internet search of size 80 says 12-18 months. Unfortunately, that means this doesn’t suit my needs at this time and will need to be returned.",
Amazon Customer,Quality of the outfit,https://www.amazon.com/gp/customer-reviews/R3SON7HE60UZ9W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"4.0 "," the United States "," February 21, 2024",,Verified Purchase,n/a,
anonymous,Received wrong size,https://www.amazon.com/gp/customer-reviews/R284GGDCQGMEZ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"3.0 "," the United States "," February 3, 2024",Size: 0-3 MonthsColor: Ruffle Pink,Verified Purchase,"The outfit is very cute, material is very soft. I ordered a size 0-3 month but received 3-6 months. It’s for a baby shower, I don’t have time to send it back so decided to keep it.",
terry rodriguez,It is exactly As picture very cute,https://www.amazon.com/gp/customer-reviews/R39EW8LT3HDY1X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," December 19, 2023",,Verified Purchase,Looks like good quality.This is a gift,
Karen Carter,Not what was shown in pictures,https://www.amazon.com/gp/customer-reviews/R3IETBQD18FCJX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"1.0 "," the United States "," August 12, 2023",,,"The color was more orange, not pink.  There was no headband, only a strip of fabric about 2 feet long, so it could not be tied into a bow for a baby. The top was poorly made. Unfortunately it was a gift, but should have returned it.",
Michele J.,Adorable,https://www.amazon.com/gp/customer-reviews/RZAS8MIXL2MMA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"4.0 "," the United States "," August 8, 2023",Size: 3-6 MonthsColor: Pink-pink,,"Nice quality, adorable, looks a bit bigger than expected but that’s not a problem. Ordered the pink and the lavender, I love both but my favorite is the lavender.",
Linda Lewis,Cute,https://www.amazon.com/gp/customer-reviews/RP1XJCSHTKI0J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," July 26, 2023",Size: 3-6 MonthsColor: Pink-pink,,This is so sweet. I bought this for my soon to be great grand daughter. This is so cute and my granddaughter loved it. Thank you.,
Dede D,Cute baby outfit,https://www.amazon.com/gp/customer-reviews/R3W0FNDTCZ8GO2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," July 15, 2023",,Verified Purchase,Arrived quickly. Just as described 3 piece baby outfit.,
Monica,Huge,https://www.amazon.com/gp/customer-reviews/R14OI6MDGB3TO0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"1.0 "," the United States "," April 28, 2023",Size: 3-6 MonthsColor: Pink-pink,Verified Purchase,"Pants are huge, headband is just a loose ribbon not a bow",
Andrea Irwin,Not true to size,https://www.amazon.com/gp/customer-reviews/R2AHNQGUX3JGCG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"3.0 "," the United States "," April 17, 2023",Size: 3-6 MonthsColor: Pink-pink,Verified Purchase,"I ordered 3-6 months and what I got is a is 18-24 month size. It doesn’t say a size on it, but it’s definitely not 3-6 months. I think the onesie is also very wide. It’s still cute so I’m keeping it and hopefully my daughter can wear it when she’s older. Other complaint is the hair-bow, you get a piece of fabric you have to tie into a bow, it’s not pre-made. I’m giving it 3 stars, because it’s misleading, but the outfit is still cute.",
sonia corona,I would buy this again.,https://www.amazon.com/gp/customer-reviews/R3I54M3Z311CDD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," March 25, 2023",Size: 3-6 MonthsColor: Pink-pink,Verified Purchase,Fits well.  Good material.,
Stephanie W,Quality,https://www.amazon.com/gp/customer-reviews/R3CHYO7TRJACAP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," March 25, 2023",Size: 3-6 MonthsColor: Girl Purple,Verified Purchase,Very cute,
Jessica,Very large,https://www.amazon.com/gp/customer-reviews/R2FEWEXTZ664CA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"3.0 "," the United States "," March 17, 2023",,Verified Purchase,Sizing is way off. Other than that cute outfit,
Elsa Zamora,Great,https://www.amazon.com/gp/customer-reviews/RQEB0RJFJSFJ8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," October 30, 2022",,Verified Purchase,Great buy,
Amazon Customer,So cute!,https://www.amazon.com/gp/customer-reviews/R1G855TZXBJRD4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"4.0 "," the United States "," October 8, 2022",,Verified Purchase,So cute!,
Kara,Very cute!,https://www.amazon.com/gp/customer-reviews/R3L854OTMMWJZW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," September 20, 2022",Size: 3-6 MonthsColor: Pink-pink,Verified Purchase,This outfit is adorable! The quality is very good and the fabric is so soft. The sizing was right on. I highly recommend this set!,
Rita Jordan,Certified Buyer,https://www.amazon.com/gp/customer-reviews/R2SY6QHNLUP5SV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," August 26, 2022",Size: 3-6 MonthsColor: Girl Purple,Verified Purchase,"I PURCHASED THIS FOR MY NEW GRANDDAUGHTER, WITH PURPLE BEING MY FAVORITE COLOR IM SURE SHES GOING TO LOOK BEAUTIFUL IN IT",
Amazon Customer,Cute outfit,https://www.amazon.com/gp/customer-reviews/R5I7ISURZKHP1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," August 23, 2022",,Verified Purchase,Bought this as a gift. Cute outfit,
Ann Chambers,Cute! Cute,https://www.amazon.com/gp/customer-reviews/R1V04W0EOPRA0R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," August 16, 2022",,Verified Purchase,This outfit is adorable and what makes it especially nice is that the fabric is very soft,
B. Henderson,Good value purchase,https://www.amazon.com/gp/customer-reviews/RXJ9X9EYFEGNL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09744H9NF,"5.0 "," the United States "," July 25, 2022",,Verified Purchase,"Well made, very cute",
