评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
htf,Run Small,https://www.amazon.com/gp/customer-reviews/R1KS9P0YI5EZJ8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CSSWKL39,"3.0 "," the United States "," January 23, 2025",Size: 10 WideColor: Brown,Verified Purchase,Shoes run small for me. Normally wear a size 10. Ordered a 10.5 and had to return as they were too small. Good looking shoe but just wouldn’t work for me.,
Gary Z,Sizing runs small,https://www.amazon.com/gp/customer-reviews/R3W4D2D96U186V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CSSWKL39,"2.0 "," the United States "," January 17, 2025",Size: 9 WideColor: White,Verified Purchase,"Attractive shoe, but sizing was not as claimed.  Ordered a 9Wide.  The shoes received were certainly not a wide fit.",
Ron,NOT ZERO DROP,https://www.amazon.com/gp/customer-reviews/R2DMD6LJO3VFAK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CSSWKL39,"1.0 "," the United States "," January 13, 2025",Size: 11 WideColor: Brown,Verified Purchase,"Just wasted time and money...not zero drop (you can feel the small drop if you're used to zero), size is different (I'm ALWAYS size 11, in this one 11 was too small), and they are generally uncomfortable :(",
OB Juan,Not super comfortable as-is,https://www.amazon.com/gp/customer-reviews/R1JYLW72KHYR1X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CSSWKL39,"3.0 "," the United States "," January 11, 2025",Size: 11.5 WideColor: Green,Verified Purchase,The stitching holding the rubber lace holders on dug into my pinkie toe.  Laces didn't really do much so I took them off.  They make for comfy slip ons.,
JulieDee,Fit is great !,https://www.amazon.com/gp/customer-reviews/RHY37NANTRVMM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CSSWKL39,"5.0 "," the United States "," January 1, 2025",Size: 10 WideColor: Black,Verified Purchase,Doesn’t keep your feet warm wear thick socks ! Shoe quality is good. Great Value is Fantastic,
Joe McLemore,Feel like slippers,https://www.amazon.com/gp/customer-reviews/R14UC7NXWDUI9D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CSSWKL39,"5.0 "," the United States "," January 1, 2025",Size: 11 WideColor: Brown,Verified Purchase,"It's hard to get used to how non-""rigid"" they feel. Comfortable!",
"m, isaacs",barefoot shoes very comfortable,https://www.amazon.com/gp/customer-reviews/R3JUWG7WTXTBTC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CSSWKL39,"5.0 "," the United States "," December 24, 2024",Size: 10.5 WideColor: Dark Grey,Verified Purchase,"Work well, with or without socks. Comfortable",
Panthorilla,I love them!!!!,https://www.amazon.com/gp/customer-reviews/R2BAS6APVTWK84/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CSSWKL39,"5.0 "," the United States "," December 10, 2024",Size: 12.5 WideColor: White,Verified Purchase,"I absolutely love these shoes. One of the main things I love about these shoes is that I can slip them on and off very easily but when I’m walking around in them, I don’t feel like I’m falling out of them. The sizes are really nice as well, it’s just so natural to wear them. Another nice thing is your feet don’t feel sore after wearing them, all around just really a comfortable shoe. Coming from almost only wearing cloud foam type shoes for over six or seven years, to this has been a really easy transition.",
toy freak,Really Nice Shoes,https://www.amazon.com/gp/customer-reviews/R206LYOGH2P43Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CSSWKL39,"5.0 "," the United States "," December 8, 2024",Size: 9 WideColor: Brown,Verified Purchase,"My wife got me these shoes, I am very picky about the shoes I wear but decided since she got them I would give them a try. At first they felt kinda weird since i usually dont wear these types of shoes. After wearing them for the day I realized they were very nice and comfortable. I have had back surgery yrs ago and they seem to help relieve the stiffness in my back a lot. I wear them everyday now and must say I am happy she got them for me. Ill be ordering different colors and also some for my older kids for Christmas.",
Virginia,Comfort & Style,https://www.amazon.com/gp/customer-reviews/R2SKLKBPCQULCS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CSSWKL39,"5.0 "," the United States "," November 27, 2024",Size: 8 WideColor: Green,Verified Purchase,"I love these barefoot shoes. So roomy and fits perfectly. Very stylish looking. Somewhat water resistant. Unlike my other barefoot shoes, these don’t get wet inside if I step in a small puddle of water. Score!",
