评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Madlynn,Not for shorter women,https://www.amazon.com/gp/customer-reviews/R19LSAGU78Z255/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G8TNJ4L,"3.0 "," the United States "," December 18, 2024",Size: SmallColor: Green,Verified Purchase,"Gorgeous dress with vibrant colors. It fits on top and through the waist but falls below my knees. For reference, I'm 5', 114 lbs, 34a, curvy figure. I'm returning it. I gave 3 stars because it's beautiful like the picture and good quality.",
Amazon Customer,Pretty but runs very small,https://www.amazon.com/gp/customer-reviews/R11S0P6DU5E7U0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G8TNJ4L,"2.0 "," the United States "," August 15, 2024",,Verified Purchase,This dress is pretty but it runs very small. I returned it and they refunded my money.,
Brandy,Cute Dress,https://www.amazon.com/gp/customer-reviews/R3N0CLBLO14569/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G8TNJ4L,"5.0 "," the United States "," August 8, 2024",,Verified Purchase,"This dress is very comfy and cute on, I get so many compliments at work when I wear it.",
Mbaker,Long wait for Poor quality!,https://www.amazon.com/gp/customer-reviews/R1VAWJZSO4F9Z9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G8TNJ4L,"1.0 "," the United States "," August 7, 2024",,Verified Purchase,The shipping was set out by two weeks and I saw this when I ordered so this was expected. Once I received it and pulled the clear pack out I could see a very large hole right in front of the garment before removing it from that pack. The cotton/rayon was super thin and probably would not wear very well. Very disappointed! Sent back. Thankfully there is free return if you go to Staples.,2
Gemini,Beautiful 😍,https://www.amazon.com/gp/customer-reviews/R21KWKQNLF2528/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G8TNJ4L,"5.0 "," the United States "," August 2, 2024",Size: SmallColor: Red,Verified Purchase,"Amazon recommended a size Large, But Nina Renee wore it in a size small n I weigh less ,so size small was perfect. For reference I'm 5'2 125# 36 C Why does Amazon say I'm a size large? Wore to church N a party Nice compliments",2
stacey martinez,So cute!,https://www.amazon.com/gp/customer-reviews/R39AYCOMPV38D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G8TNJ4L,"5.0 "," the United States "," June 28, 2024",,Verified Purchase,Ordered this to wear to work during the hot summer months and it is perfect! I got so many complements.  I ordered a medium. I’m 5’4 158lbs and it fit great!  Would be cute in the fall with boots too!,
PS,Beautiful color but runs big,https://www.amazon.com/gp/customer-reviews/R3HU1ZR61P7ENW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G8TNJ4L,"1.0 "," the United States "," June 26, 2024",Size: SmallColor: Green,Verified Purchase,Beautiful color lightweight and soft but unfortunately it ran too big so I had to return it,
Mamabear,So cute!,https://www.amazon.com/gp/customer-reviews/R28A7A7LIZ1IHB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G8TNJ4L,"5.0 "," the United States "," June 26, 2024",Size: X-SmallColor: Red,Verified Purchase,"This dress is so adorable. Comfy, cute, stylish, and not sheer at all. Please, please, please make this in more colors. Even solids would be nice! Highly recommended. I usually wear size small or 4-6 but based on reviews I went with the XS - so glad I did. It’s perfect.",2
Ravenous about books!,Lovely!,https://www.amazon.com/gp/customer-reviews/R21S3JCDD8ZNDX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G8TNJ4L,"5.0 "," the United States "," June 23, 2024",Size: SmallColor: Green,Verified Purchase,"I recently wore this to a professional conference, and when I personally approached one of the presenters, she actually began to speak to me first by saying, ""Your dress is stunning!"" Never have I received a compliment as that!",
All About Style,Super Cute But....,https://www.amazon.com/gp/customer-reviews/R1D2E17NMTVJ94/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07G8TNJ4L,"4.0 "," the United States "," May 24, 2024",,Verified Purchase,"The material is beautiful and bright.  The style is VERY flattering, and the quality of the material is seems decent. I normally wear a medium, and based on the size chart that is what I ordered.  This dress has to be put on over your head and there is no give or stretch to the circumference stitching where the top part of the dress is sewn to the bottom half of the dress.  It was a little bit of a struggle to get it on and it felt like it could rip.  I sent it back and ordered a large.  I'm 5'3 and weight 142lbs.  Fingers crossed the large works out because I LOVED the dress.",
